order_id,order_placement_time,time_of_day,is_weekend,restaurant_type,is_specialty_item,order_volume_items,dine_in_traffic_volume,other_app_traffic_volume,initial_zomato_predicted_kpt_mins,actual_prep_time_ground_truth_mins,rider_arrival_time_mins,merchant_marked_for_time_mins,dispatch_time_mins,delivery_time_mins,restaurant_closed_after_arrival,rider_wait_time_at_pickup_mins,eta_prediction_error_mins,cancellation_flag
ORD_008566,2024-02-09 18:02:00,Night/Dinner,0,Dine-in Restaurant,0,6,24,2,21.4,31.8,22.7,34.1,31.8,42.8,0,9.100000000000001,10.400000000000002,0
ORD_008567,2024-02-13 14:30:00,Day/Lunch,0,Cloud Kitchen,0,3,0,20,12.0,18.0,19.3,18.3,19.3,32.3448256697694,0,0.0,6.0,0
ORD_008568,2024-02-08 22:45:00,Late Night,0,Cloud Kitchen,0,1,0,23,4.3,10.9,9.4,11.3,10.9,36.9,0,1.5,6.6000000000000005,0
ORD_008569,2024-02-17 05:41:00,Late Night,1,Quick Service/Kiosk,1,5,7,6,20.1,17.9,23.6,18.8,23.6,34.611135094622576,0,0.0,2.200000000000003,0
ORD_008570,2024-02-02 01:01:00,Late Night,0,Cloud Kitchen,1,6,0,33,24.5,26.7,22.9,27.0,26.7,40.7,0,3.8000000000000007,2.1999999999999993,0
ORD_008571,2024-02-08 10:24:00,Morning,0,Dine-in Restaurant,0,5,13,5,20.0,25.4,19.9,27.0,25.4,35.4,0,5.5,5.399999999999999,0
ORD_008572,2024-02-13 04:15:00,Late Night,0,Quick Service/Kiosk,1,5,0,0,20.8,14.0,11.5,15.6,14.0,42.0,0,2.5,6.800000000000001,0
ORD_008573,2024-02-28 16:53:00,Night/Dinner,0,Dine-in Restaurant,1,8,22,13,30.0,32.9,36.1,37.1,36.1,52.09100427989726,0,0.0,2.8999999999999986,0
ORD_008574,2024-02-28 22:50:00,Late Night,0,Dine-in Restaurant,1,1,15,5,1.6,8.8,6.3,10.0,8.8,29.8,0,2.500000000000001,7.200000000000001,0
ORD_008575,2024-02-14 22:07:00,Late Night,0,Dine-in Restaurant,0,8,24,7,34.2,41.3,49.4,50.1,49.4,72.41927925822985,0,0.0,7.099999999999994,0
ORD_008576,2024-02-07 04:04:00,Late Night,0,Quick Service/Kiosk,1,7,7,2,29.0,22.3,32.2,24.3,32.2,58.187377621250214,0,0.0,6.699999999999999,0
ORD_008577,2024-02-21 13:43:00,Day/Lunch,0,Cloud Kitchen,1,1,0,48,3.7,17.2,11.3,18.0,17.2,39.2,0,5.899999999999999,13.5,0
ORD_008578,2024-02-12 12:11:00,Day/Lunch,0,Dine-in Restaurant,0,9,26,4,38.6,45.0,42.8,47.3,45.0,68.0,0,2.200000000000003,6.399999999999999,0
ORD_008579,2024-02-23 23:55:00,Late Night,0,Cloud Kitchen,1,4,0,11,17.0,14.5,19.1,16.8,19.1,32.06272952185547,0,0.0,2.5,0
ORD_008580,2024-02-14 20:40:00,Night/Dinner,0,Dine-in Restaurant,0,7,16,10,29.5,35.8,33.7,37.6,35.8,61.8,0,2.0999999999999943,6.299999999999997,0
ORD_008581,2024-02-04 07:53:00,Morning,1,Quick Service/Kiosk,0,3,1,4,15.0,13.5,19.4,14.8,19.4,40.40708221552849,0,0.0,1.5,0
ORD_008582,2024-02-04 20:01:00,Night/Dinner,1,Dine-in Restaurant,1,8,57,25,32.3,47.0,34.3,47.6,47.0,64.0,0,12.700000000000003,14.700000000000003,0
ORD_008583,2024-02-03 17:20:00,Night/Dinner,1,Cloud Kitchen,0,4,0,52,15.2,31.6,20.0,34.4,31.6,42.6,0,11.600000000000001,16.400000000000002,0
ORD_008584,2024-02-07 13:49:00,Day/Lunch,0,Cloud Kitchen,1,2,0,68,7.2,26.0,16.5,28.7,26.0,51.0,0,9.5,18.8,0
ORD_008585,2024-02-16 18:05:00,Night/Dinner,0,Dine-in Restaurant,0,2,19,11,3.8,17.0,6.5,19.3,17.0,40.0,0,10.5,13.2,0
ORD_008586,2024-02-05 06:05:00,Morning,0,Quick Service/Kiosk,0,8,6,1,29.9,34.1,37.6,36.9,37.6,52.58927510635605,0,0.0,4.200000000000003,0
ORD_008587,2024-02-02 15:44:00,Day/Lunch,0,Dine-in Restaurant,0,8,17,6,33.5,38.9,41.6,43.4,41.6,63.57916991723017,0,0.0,5.399999999999999,0
ORD_008588,2024-02-16 07:10:00,Morning,0,Cloud Kitchen,0,1,0,17,2.4,9.1,6.3,10.7,9.1,21.1,0,2.8,6.699999999999999,0
ORD_008589,2024-02-07 14:18:00,Day/Lunch,0,Cloud Kitchen,1,6,0,20,23.2,22.8,29.8,23.4,29.8,52.83641870035167,0,0.0,0.3999999999999986,0
ORD_008590,2024-02-09 03:49:00,Late Night,0,Cloud Kitchen,0,9,0,26,37.4,43.8,29.9,44.4,43.8,54.8,0,13.899999999999999,6.399999999999999,0
ORD_008591,2024-02-18 02:57:00,Late Night,1,Dine-in Restaurant,0,9,28,18,36.3,49.8,36.2,51.3,49.8,78.8,0,13.599999999999994,13.5,0
ORD_008592,2024-02-25 23:53:00,Late Night,1,Quick Service/Kiosk,0,2,7,3,8.4,11.0,10.1,13.2,11.0,30.0,0,0.9000000000000004,2.5999999999999996,0
ORD_008593,2024-02-24 21:33:00,Night/Dinner,1,Dine-in Restaurant,1,8,35,12,34.7,36.5,37.4,38.5,37.4,61.42160302273772,0,0.0,1.7999999999999972,0
ORD_008594,2024-02-14 13:12:00,Day/Lunch,0,Cloud Kitchen,0,8,0,68,33.5,52.4,39.5,53.6,52.4,71.4,0,12.899999999999999,18.9,0
ORD_008595,2024-02-04 14:59:00,Day/Lunch,1,Cloud Kitchen,1,4,0,50,11.8,26.2,10.5,26.4,26.2,48.2,0,15.7,14.399999999999999,0
ORD_008596,2024-02-15 16:14:00,Night/Dinner,0,Quick Service/Kiosk,0,4,9,4,19.2,19.9,14.5,22.2,19.9,46.9,0,5.399999999999999,0.6999999999999993,0
ORD_008597,2024-02-18 14:05:00,Day/Lunch,1,Cloud Kitchen,0,5,0,72,19.4,41.6,21.3,42.1,41.6,53.6,0,20.3,22.200000000000003,1
ORD_008598,2024-02-26 20:16:00,Night/Dinner,0,Dine-in Restaurant,1,7,50,14,29.3,38.8,25.4,41.5,38.8,65.8,0,13.399999999999999,9.499999999999996,0
ORD_008599,2024-02-10 20:12:00,Night/Dinner,1,Quick Service/Kiosk,0,1,15,10,4.4,11.5,3.6,12.0,11.5,32.5,0,7.9,7.1,0
ORD_008600,2024-02-20 18:17:00,Night/Dinner,0,Dine-in Restaurant,0,9,11,13,34.4,43.2,29.9,45.4,43.2,53.2,0,13.300000000000004,8.800000000000004,0
ORD_008601,2024-02-10 03:35:00,Late Night,1,Dine-in Restaurant,1,3,9,12,12.8,14.7,22.1,23.7,22.1,47.12902821138084,0,0.0,1.8999999999999986,0
ORD_008602,2024-02-02 07:24:00,Morning,0,Quick Service/Kiosk,0,4,4,1,14.8,17.5,17.7,20.1,17.7,43.6649648755399,0,0.0,2.6999999999999993,0
ORD_008603,2024-02-28 15:22:00,Day/Lunch,0,Cloud Kitchen,1,7,0,14,27.3,23.8,26.7,25.4,26.7,45.72929184242027,0,0.0,3.5,0
ORD_008604,2024-02-08 03:12:00,Late Night,0,Dine-in Restaurant,1,5,26,13,21.4,25.7,19.3,26.9,25.7,37.7,0,6.399999999999999,4.300000000000001,0
ORD_008605,2024-02-01 09:42:00,Morning,0,Cloud Kitchen,0,5,0,34,18.5,30.2,18.0,30.5,30.2,40.2,0,12.2,11.7,0
ORD_008606,2024-02-09 19:27:00,Night/Dinner,0,Dine-in Restaurant,0,1,16,12,0.1,12.4,9.6,14.9,12.4,22.4,0,2.8000000000000007,12.3,0
ORD_008607,2024-02-05 23:50:00,Late Night,0,Dine-in Restaurant,0,2,25,4,6.3,16.7,0.8,18.0,16.7,44.7,0,15.899999999999999,10.399999999999999,0
ORD_008608,2024-02-11 23:13:00,Late Night,1,Dine-in Restaurant,1,5,10,19,22.5,22.7,23.1,25.1,23.1,42.12955985157377,0,0.0,0.1999999999999993,0
ORD_008609,2024-02-25 13:00:00,Day/Lunch,1,Cloud Kitchen,1,2,0,65,9.9,25.1,12.9,26.0,25.1,48.1,0,12.200000000000001,15.200000000000001,0
ORD_008610,2024-02-24 09:23:00,Morning,1,Cloud Kitchen,0,1,0,58,5.0,21.4,1.9,22.7,21.4,39.4,0,19.5,16.4,0
ORD_008611,2024-02-19 00:12:00,Late Night,0,Cloud Kitchen,0,3,0,13,12.8,15.9,10.1,17.1,15.9,27.9,0,5.800000000000001,3.0999999999999996,0
ORD_008612,2024-03-01 16:26:00,Night/Dinner,0,Dine-in Restaurant,0,1,13,3,8.0,8.8,4.8,10.2,8.8,33.8,0,4.000000000000001,0.8000000000000007,0
ORD_008613,2024-02-20 14:24:00,Day/Lunch,0,Cloud Kitchen,0,8,0,76,34.5,54.8,37.0,55.5,54.8,72.8,0,17.799999999999997,20.299999999999997,0
ORD_008614,2024-02-10 05:11:00,Late Night,1,Dine-in Restaurant,0,8,21,7,30.5,40.4,35.3,41.2,40.4,61.4,0,5.100000000000001,9.899999999999999,0
ORD_008615,2024-02-29 18:47:00,Night/Dinner,0,Cloud Kitchen,1,8,0,34,32.9,32.6,39.8,41.0,39.8,65.78150954312608,0,0.0,0.29999999999999716,0
ORD_008616,2024-02-19 20:21:00,Night/Dinner,0,Quick Service/Kiosk,1,7,16,2,29.3,25.0,29.4,27.3,29.4,44.38654724615432,0,0.0,4.300000000000001,0
ORD_008617,2024-02-12 05:58:00,Late Night,0,Dine-in Restaurant,1,7,15,4,26.6,25.3,31.0,27.5,31.0,47.00726213627004,0,0.0,1.3000000000000007,0
ORD_008618,2024-02-16 02:48:00,Late Night,0,Cloud Kitchen,0,2,0,31,8.8,17.3,16.0,17.9,17.3,46.3,0,1.3000000000000007,8.5,0
ORD_008619,2024-02-21 12:40:00,Day/Lunch,0,Quick Service/Kiosk,1,9,1,2,34.4,26.1,38.2,27.7,38.2,60.197745158506535,0,0.0,8.299999999999997,0
ORD_008620,2024-02-22 00:41:00,Late Night,0,Dine-in Restaurant,1,7,21,5,27.9,27.4,30.2,31.5,30.2,50.222191324343676,0,0.0,0.5,0
ORD_008621,2024-02-10 16:09:00,Night/Dinner,1,Cloud Kitchen,0,5,0,54,19.6,36.2,18.5,37.9,36.2,58.2,0,17.700000000000003,16.6,0
ORD_008622,2024-02-20 07:43:00,Morning,0,Cloud Kitchen,0,4,0,31,18.5,25.3,16.6,26.2,25.3,38.3,0,8.7,6.800000000000001,0
ORD_008623,2024-02-01 15:12:00,Day/Lunch,0,Dine-in Restaurant,1,8,21,13,34.0,32.6,43.0,44.6,43.0,71.9999402980325,0,0.0,1.3999999999999986,0
ORD_008624,2024-03-01 13:13:00,Day/Lunch,0,Cloud Kitchen,1,5,0,50,18.2,29.0,18.8,29.8,29.0,42.0,0,10.2,10.8,0
ORD_008625,2024-02-21 08:50:00,Morning,0,Cloud Kitchen,0,6,0,26,28.1,31.8,29.7,32.8,31.8,48.8,0,2.1000000000000014,3.6999999999999993,0
ORD_008626,2024-02-21 21:36:00,Night/Dinner,0,Dine-in Restaurant,0,4,24,16,17.3,28.0,32.1,32.8,32.1,50.054662147205505,0,0.0,10.7,0
ORD_008627,2024-02-14 14:31:00,Day/Lunch,0,Dine-in Restaurant,0,2,22,16,5.2,19.4,5.8,19.9,19.4,43.4,0,13.599999999999998,14.2,0
ORD_008628,2024-02-21 15:48:00,Day/Lunch,0,Quick Service/Kiosk,1,7,4,3,26.1,21.7,26.3,24.3,26.3,43.275686573511976,0,0.0,4.400000000000002,0
ORD_008629,2024-02-09 18:47:00,Night/Dinner,0,Cloud Kitchen,1,2,0,38,5.4,17.0,8.5,18.2,17.0,37.0,0,8.5,11.6,0
ORD_008630,2024-02-13 23:23:00,Late Night,0,Dine-in Restaurant,0,7,11,12,27.0,34.9,21.3,37.2,34.9,56.9,0,13.599999999999998,7.899999999999999,0
ORD_008631,2024-02-07 18:24:00,Night/Dinner,0,Dine-in Restaurant,0,7,7,10,31.5,33.1,30.8,35.4,33.1,62.1,0,2.3000000000000007,1.6000000000000014,0
ORD_008632,2024-02-01 09:08:00,Morning,0,Cloud Kitchen,1,1,0,11,3.9,6.1,2.6,7.8,6.1,25.1,0,3.4999999999999996,2.1999999999999997,0
ORD_008633,2024-02-25 02:33:00,Late Night,1,Dine-in Restaurant,1,3,7,13,12.6,14.4,10.8,16.9,14.4,35.4,0,3.5999999999999996,1.8000000000000007,0
ORD_008634,2024-02-02 09:30:00,Morning,0,Dine-in Restaurant,1,3,10,14,15.9,15.6,24.6,25.1,24.6,44.632775087993046,0,0.0,0.3000000000000007,0
ORD_008635,2024-02-25 03:59:00,Late Night,1,Cloud Kitchen,1,6,0,58,22.2,34.2,20.2,34.7,34.2,60.2,0,14.000000000000004,12.000000000000004,0
ORD_008636,2024-02-22 13:24:00,Day/Lunch,0,Cloud Kitchen,0,3,0,26,12.7,19.8,11.2,22.4,19.8,34.8,0,8.600000000000001,7.100000000000001,0
ORD_008637,2024-02-12 10:10:00,Morning,0,Dine-in Restaurant,1,9,20,11,38.2,34.5,39.7,41.6,39.7,49.67650321207357,0,0.0,3.700000000000003,0
ORD_008638,2024-03-01 11:27:00,Day/Lunch,0,Dine-in Restaurant,0,5,29,6,18.2,30.5,16.3,32.0,30.5,43.5,0,14.2,12.3,0
ORD_008639,2024-02-06 02:22:00,Late Night,0,Dine-in Restaurant,1,6,15,2,25.7,21.9,26.1,24.0,26.1,48.139336589330185,0,0.0,3.8000000000000007,0
ORD_008640,2024-02-29 04:31:00,Late Night,0,Dine-in Restaurant,0,6,21,8,24.5,32.7,24.5,33.2,32.7,58.7,0,8.200000000000003,8.200000000000003,0
ORD_008641,2024-02-20 22:03:00,Late Night,0,Dine-in Restaurant,1,8,18,14,29.3,32.0,29.7,34.0,32.0,56.0,0,2.3000000000000007,2.6999999999999993,0
ORD_008642,2024-02-10 00:45:00,Late Night,1,Dine-in Restaurant,1,3,7,10,13.8,13.5,9.0,15.4,13.5,32.5,0,4.5,0.3000000000000007,0
ORD_008643,2024-02-02 01:03:00,Late Night,0,Dine-in Restaurant,0,9,11,12,36.7,42.9,42.1,43.2,42.9,54.9,0,0.7999999999999972,6.199999999999996,0
ORD_008644,2024-02-29 17:12:00,Night/Dinner,0,Dine-in Restaurant,0,7,14,6,28.2,34.0,31.9,36.3,34.0,46.0,0,2.1000000000000014,5.800000000000001,0
ORD_008645,2024-02-11 23:52:00,Late Night,1,Quick Service/Kiosk,0,6,3,3,24.7,25.8,25.1,25.9,25.8,45.8,0,0.6999999999999993,1.1000000000000014,0
ORD_008646,2024-02-22 13:29:00,Day/Lunch,0,Dine-in Restaurant,1,1,12,24,7.2,13.6,10.3,16.5,13.6,33.6,0,3.299999999999999,6.3999999999999995,0
ORD_008647,2024-02-26 18:16:00,Night/Dinner,0,Dine-in Restaurant,1,4,16,13,16.0,19.9,15.7,22.8,19.9,36.9,0,4.199999999999999,3.8999999999999986,0
ORD_008648,2024-02-20 00:58:00,Late Night,0,Dine-in Restaurant,1,5,5,12,18.4,19.1,19.9,21.5,19.9,33.923611347044954,0,0.0,0.7000000000000028,0
ORD_008649,2024-02-21 15:17:00,Day/Lunch,0,Dine-in Restaurant,0,2,12,14,5.4,15.8,-2.0,17.3,15.8,44.8,0,17.8,10.4,0
ORD_008650,2024-02-29 22:32:00,Late Night,0,Quick Service/Kiosk,0,1,8,1,2.5,6.7,6.9,7.6,6.9,34.86894253315056,0,0.0,4.2,0
ORD_008651,2024-02-29 09:35:00,Morning,0,Dine-in Restaurant,0,2,17,14,6.2,17.3,2.9,18.3,17.3,40.3,0,14.4,11.100000000000001,0
ORD_008652,2024-02-05 11:19:00,Day/Lunch,0,Quick Service/Kiosk,0,8,3,2,30.7,33.5,31.8,33.8,33.5,58.5,0,1.6999999999999993,2.8000000000000007,0
ORD_008653,2024-02-11 18:49:00,Night/Dinner,1,Dine-in Restaurant,0,6,12,7,23.6,29.7,27.2,31.9,29.7,49.7,0,2.5,6.099999999999998,0
ORD_008654,2024-02-01 19:05:00,Night/Dinner,0,Quick Service/Kiosk,1,2,14,4,9.5,11.0,20.5,13.9,20.5,31.4724015083523,0,0.0,1.5,0
ORD_008655,2024-03-01 20:05:00,Night/Dinner,0,Dine-in Restaurant,0,9,14,8,34.1,42.6,40.5,43.3,42.6,53.6,0,2.1000000000000014,8.5,0
ORD_008656,2024-02-07 22:19:00,Late Night,0,Dine-in Restaurant,1,8,10,12,30.2,29.0,21.8,31.9,29.0,48.0,0,7.199999999999999,1.1999999999999993,0
ORD_008657,2024-02-14 06:45:00,Morning,0,Dine-in Restaurant,0,4,7,6,15.7,19.9,14.4,21.3,19.9,46.9,0,5.499999999999998,4.199999999999999,0
ORD_008658,2024-02-26 15:48:00,Day/Lunch,0,Dine-in Restaurant,0,7,8,12,28.0,34.0,28.7,34.4,34.0,58.0,0,5.300000000000001,6.0,0
ORD_008659,2024-02-06 19:43:00,Night/Dinner,0,Cloud Kitchen,0,3,0,26,13.6,19.8,13.8,22.1,19.8,45.8,0,6.0,6.200000000000001,0
ORD_008660,2024-02-16 19:21:00,Night/Dinner,0,Dine-in Restaurant,0,6,12,20,24.4,33.6,17.9,36.1,33.6,45.6,0,15.700000000000003,9.200000000000003,0
ORD_008661,2024-02-15 11:18:00,Day/Lunch,0,Cloud Kitchen,1,3,0,14,12.9,12.6,19.0,13.6,19.0,28.99369751084012,0,0.0,0.3000000000000007,0
ORD_008662,2024-02-23 21:06:00,Night/Dinner,0,Dine-in Restaurant,0,3,38,12,12.3,27.0,16.1,29.9,27.0,54.0,0,10.899999999999999,14.7,0
ORD_008663,2024-02-12 22:39:00,Late Night,0,Dine-in Restaurant,0,9,27,13,33.2,48.0,31.9,49.6,48.0,62.0,0,16.1,14.799999999999997,0
ORD_008664,2024-02-06 13:54:00,Day/Lunch,0,Dine-in Restaurant,1,6,46,26,20.8,38.4,20.0,38.5,38.4,67.4,0,18.4,17.599999999999998,0
ORD_008665,2024-02-02 05:07:00,Late Night,0,Cloud Kitchen,1,8,0,15,27.7,26.9,29.8,27.9,29.8,41.849344647527644,0,0.0,0.8000000000000007,0
ORD_008666,2024-02-05 08:25:00,Morning,0,Dine-in Restaurant,0,4,5,6,13.6,19.3,19.8,21.6,19.8,30.81401924650322,0,0.0,5.700000000000001,0
ORD_008667,2024-02-25 11:14:00,Day/Lunch,1,Dine-in Restaurant,0,4,37,15,15.3,31.6,19.4,32.2,31.6,49.6,0,12.200000000000003,16.3,0
ORD_008668,2024-02-22 15:32:00,Day/Lunch,0,Dine-in Restaurant,0,8,25,9,32.5,42.2,31.3,42.6,42.2,67.2,0,10.900000000000002,9.700000000000003,0
ORD_008669,2024-02-22 11:54:00,Day/Lunch,0,Quick Service/Kiosk,0,7,2,3,23.1,29.5,23.8,31.3,29.5,49.5,0,5.699999999999999,6.399999999999999,0
ORD_008670,2024-02-03 20:46:00,Night/Dinner,1,Cloud Kitchen,0,5,0,50,18.3,35.0,23.0,35.9,35.0,53.0,0,12.0,16.7,0
ORD_008671,2024-02-13 01:56:00,Late Night,0,Dine-in Restaurant,1,2,26,3,6.9,14.3,10.3,16.1,14.3,35.3,0,4.0,7.4,0
ORD_008672,2024-02-08 03:11:00,Late Night,0,Dine-in Restaurant,0,6,29,7,22.9,34.8,19.2,35.7,34.8,59.8,0,15.599999999999998,11.899999999999999,0
ORD_008673,2024-02-20 10:17:00,Morning,0,Dine-in Restaurant,0,1,9,10,2.9,9.7,0.5,12.0,9.7,33.7,0,9.2,6.799999999999999,0
ORD_008674,2024-02-02 08:35:00,Morning,0,Dine-in Restaurant,0,7,21,4,25.1,35.5,32.1,36.8,35.5,51.5,0,3.3999999999999986,10.399999999999999,0
ORD_008675,2024-02-18 05:06:00,Late Night,1,Cloud Kitchen,1,9,0,36,35.5,36.0,42.2,44.1,42.2,69.1627335186597,0,0.0,0.5,0
ORD_008676,2024-02-04 08:51:00,Morning,1,Dine-in Restaurant,0,5,9,15,18.1,27.2,22.8,28.3,27.2,43.2,0,4.399999999999999,9.099999999999998,0
ORD_008677,2024-02-26 10:48:00,Morning,0,Dine-in Restaurant,0,5,15,7,22.5,26.6,28.0,28.8,28.0,50.03043529236979,0,0.0,4.100000000000001,0
ORD_008678,2024-02-16 19:37:00,Night/Dinner,0,Cloud Kitchen,0,7,0,72,30.2,49.6,25.0,51.5,49.6,77.6,0,24.6,19.400000000000002,1
ORD_008679,2024-02-06 19:52:00,Night/Dinner,0,Dine-in Restaurant,0,5,20,12,18.2,29.6,11.0,31.8,29.6,55.6,0,18.6,11.400000000000002,0
ORD_008680,2024-02-27 05:00:00,Late Night,0,Dine-in Restaurant,0,4,24,5,14.5,24.7,13.4,25.7,24.7,50.7,0,11.299999999999999,10.2,0
ORD_008681,2024-02-09 19:00:00,Night/Dinner,0,Dine-in Restaurant,0,1,38,6,7.5,17.2,13.6,19.4,17.2,42.2,0,3.5999999999999996,9.7,0
ORD_008682,2024-02-19 19:10:00,Night/Dinner,0,Dine-in Restaurant,0,6,22,14,21.1,34.8,22.0,35.8,34.8,56.8,0,12.799999999999997,13.699999999999996,0
ORD_008683,2024-02-21 06:38:00,Morning,0,Quick Service/Kiosk,0,9,2,3,36.1,37.5,36.5,37.8,37.5,51.5,0,1.0,1.3999999999999986,0
ORD_008684,2024-02-03 13:24:00,Day/Lunch,1,Cloud Kitchen,0,4,0,40,18.9,28.0,34.9,35.5,34.9,45.878410460477575,0,0.0,9.100000000000001,0
ORD_008685,2024-02-21 08:17:00,Morning,0,Dine-in Restaurant,1,4,13,11,14.1,18.4,17.2,19.8,18.4,46.4,0,1.1999999999999993,4.299999999999999,0
ORD_008686,2024-02-14 08:47:00,Morning,0,Dine-in Restaurant,0,5,5,13,16.8,25.4,17.8,28.4,25.4,46.4,0,7.599999999999998,8.599999999999998,0
ORD_008687,2024-02-14 21:28:00,Night/Dinner,0,Dine-in Restaurant,1,6,56,6,22.9,35.4,22.7,37.0,35.4,49.4,0,12.7,12.5,0
ORD_008688,2024-02-15 21:26:00,Night/Dinner,0,Dine-in Restaurant,0,3,10,20,11.4,21.0,16.4,22.6,21.0,47.0,0,4.600000000000001,9.6,0
ORD_008689,2024-02-14 07:15:00,Morning,0,Quick Service/Kiosk,1,9,1,0,36.3,25.5,40.3,28.1,40.3,65.31885472395933,0,0.0,10.799999999999997,0
ORD_008690,2024-02-08 05:59:00,Late Night,0,Dine-in Restaurant,0,1,17,11,4.2,12.4,6.5,15.2,12.4,22.4,0,5.9,8.2,0
ORD_008691,2024-02-01 14:23:00,Day/Lunch,0,Quick Service/Kiosk,0,6,0,6,24.7,25.8,21.3,26.3,25.8,45.8,0,4.5,1.1000000000000014,0
ORD_008692,2024-02-26 21:04:00,Night/Dinner,0,Cloud Kitchen,1,6,0,56,18.7,33.6,23.0,34.0,33.6,47.6,0,10.600000000000001,14.900000000000002,0
ORD_008693,2024-02-19 20:45:00,Night/Dinner,0,Quick Service/Kiosk,1,8,8,8,32.1,27.2,30.4,29.2,30.4,55.42403925075957,0,0.0,4.900000000000002,0
ORD_008694,2024-02-22 15:15:00,Day/Lunch,0,Cloud Kitchen,1,5,0,36,18.5,24.8,16.1,26.6,24.8,47.8,0,8.7,6.300000000000001,0
ORD_008695,2024-02-16 02:14:00,Late Night,0,Cloud Kitchen,1,9,0,28,38.6,33.6,39.9,40.9,39.9,52.931116831957205,0,0.0,5.0,0
ORD_008696,2024-02-18 12:33:00,Day/Lunch,1,Cloud Kitchen,0,9,0,58,37.5,53.4,41.7,56.1,53.4,73.4,0,11.699999999999996,15.899999999999999,0
ORD_008697,2024-02-02 22:06:00,Late Night,0,Quick Service/Kiosk,0,2,5,3,9.9,10.4,14.1,12.0,14.1,34.05948468270313,0,0.0,0.5,0
ORD_008698,2024-02-14 21:50:00,Night/Dinner,0,Dine-in Restaurant,0,5,36,8,22.0,33.2,37.6,38.4,37.6,60.62912246050933,0,0.0,11.200000000000003,0
ORD_008699,2024-02-18 20:12:00,Night/Dinner,1,Quick Service/Kiosk,0,7,7,5,28.3,31.6,32.5,32.8,32.5,57.471207930352804,0,0.0,3.3000000000000007,0
ORD_008700,2024-02-09 06:28:00,Morning,0,Cloud Kitchen,1,2,0,37,7.0,16.7,7.0,19.3,16.7,29.7,0,9.7,9.7,0
ORD_008701,2024-02-11 12:23:00,Day/Lunch,1,Dine-in Restaurant,0,7,24,10,27.7,38.2,26.3,38.3,38.2,60.2,0,11.900000000000002,10.500000000000004,0
ORD_008702,2024-02-05 11:43:00,Day/Lunch,0,Quick Service/Kiosk,1,9,8,2,37.8,28.2,38.5,30.7,38.5,65.4671859231685,0,0.0,9.599999999999998,0
ORD_008703,2024-02-29 12:52:00,Day/Lunch,0,Quick Service/Kiosk,0,8,0,4,31.4,33.2,31.6,36.1,33.2,51.2,0,1.6000000000000014,1.8000000000000043,0
ORD_008704,2024-02-17 14:23:00,Day/Lunch,1,Cloud Kitchen,0,9,0,80,36.1,60.0,46.2,61.1,60.0,88.0,0,13.799999999999997,23.9,0
ORD_008705,2024-02-04 01:18:00,Late Night,1,Dine-in Restaurant,0,4,24,9,15.8,25.9,13.1,26.8,25.9,52.9,0,12.799999999999999,10.099999999999998,0
ORD_008706,2024-02-19 21:41:00,Night/Dinner,0,Quick Service/Kiosk,0,8,6,4,31.4,35.0,31.4,35.5,35.0,53.0,0,3.6000000000000014,3.6000000000000014,0
ORD_008707,2024-02-02 05:11:00,Late Night,0,Cloud Kitchen,1,9,0,32,38.5,34.8,48.9,49.5,48.9,74.93971661633287,0,0.0,3.700000000000003,0
ORD_008708,2024-02-17 03:23:00,Late Night,1,Cloud Kitchen,1,2,0,16,6.9,10.4,13.4,12.4,13.4,35.441570115960516,0,0.0,3.5,0
ORD_008709,2024-02-25 00:16:00,Late Night,1,Quick Service/Kiosk,0,3,4,1,9.7,13.5,8.7,14.0,13.5,36.5,0,4.800000000000001,3.8000000000000007,0
ORD_008710,2024-02-10 07:55:00,Morning,1,Dine-in Restaurant,1,1,30,16,5.3,16.6,16.5,19.3,16.6,36.6,0,0.10000000000000142,11.3,0
ORD_008711,2024-02-25 03:29:00,Late Night,1,Dine-in Restaurant,0,1,18,6,3.7,11.2,-3.8,12.6,11.2,23.2,0,15.0,7.499999999999999,0
ORD_008712,2024-02-19 23:45:00,Late Night,0,Cloud Kitchen,1,6,0,30,22.8,25.8,23.7,28.7,25.8,47.8,0,2.1000000000000014,3.0,0
ORD_008713,2024-02-13 18:21:00,Night/Dinner,0,Dine-in Restaurant,0,1,8,6,3.0,8.2,4.4,11.1,8.2,36.2,0,3.799999999999999,5.199999999999999,0
ORD_008714,2024-02-24 18:23:00,Night/Dinner,1,Cloud Kitchen,0,5,0,19,19.3,25.7,23.9,28.1,25.7,51.7,0,1.8000000000000007,6.399999999999999,0
ORD_008715,2024-02-18 00:57:00,Late Night,1,Dine-in Restaurant,0,6,18,10,22.5,32.4,20.5,33.7,32.4,48.4,0,11.899999999999999,9.899999999999999,0
ORD_008716,2024-02-18 20:31:00,Night/Dinner,1,Dine-in Restaurant,0,9,45,35,39.1,60.0,37.9,61.4,60.0,78.0,0,22.1,20.9,1
ORD_008717,2024-02-17 19:18:00,Night/Dinner,1,Dine-in Restaurant,0,6,52,15,26.2,44.1,26.3,47.0,44.1,68.1,0,17.8,17.900000000000002,0
ORD_008718,2024-02-12 16:33:00,Night/Dinner,0,Dine-in Restaurant,0,4,5,13,13.4,21.4,13.7,23.6,21.4,42.4,0,7.699999999999999,7.999999999999998,0
ORD_008719,2024-02-10 09:40:00,Morning,1,Dine-in Restaurant,0,1,34,19,2.8,19.9,15.8,21.1,19.9,35.9,0,4.099999999999998,17.099999999999998,0
